little,large,fire,death,coin,enemy_defeated,jump,run,duck,left,right,Time,PlayerID,Episode
0,0,1,0,0,0,0,0,0,0,0,3328,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3347,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3359,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3386,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3399,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3418,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3443,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3458,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3505,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3517,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3521,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3540,0591074,3
0,0,1,0,0,0,0,0,0,0,1,3540,0591074,3
0,0,1,0,0,0,0,0,0,0,1,3542,0591074,3
0,0,1,0,0,0,0,0,0,0,1,3544,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3545,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3547,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3548,0591074,3
0,0,1,0,0,0,1,0,0,0,1,3549,0591074,3
0,0,1,0,0,0,1,0,0,0,1,3551,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3555,0591074,3
0,0,1,0,0,0,1,0,0,0,0,3555,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3560,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3566,0591074,3
0,0,1,0,0,0,0,0,0,0,1,3566,0591074,3
0,0,1,0,0,0,0,1,0,0,1,3568,0591074,3
0,0,1,0,0,0,1,1,0,0,1,3572,0591074,3
0,0,1,0,0,0,1,0,0,0,1,3584,0591074,3
0,0,1,1,0,0,1,0,0,0,1,3589,0591074,3
0,0,1,0,0,0,0,0,0,0,1,3590,0591074,3
0,0,1,0,0,0,0,0,0,1,1,3600,0591074,3
0,0,1,0,0,0,0,0,0,1,0,3614,0591074,3
0,0,1,0,0,0,0,0,0,1,1,3616,0591074,3
0,0,1,0,0,0,0,1,0,1,1,3618,0591074,3
0,0,1,0,0,0,1,1,0,1,1,3630,0591074,3
0,0,1,0,0,0,1,0,0,1,1,3639,0591074,3
0,0,1,0,0,0,0,0,0,1,1,3646,0591074,3
0,0,1,0,0,0,1,0,0,1,1,3649,0591074,3
0,0,1,0,0,0,1,0,0,1,1,3655,0591074,3
0,0,1,0,0,0,1,0,0,1,1,3657,0591074,3
0,0,1,0,0,0,0,0,0,1,1,3659,0591074,3
0,0,1,0,0,0,0,1,0,1,1,3679,0591074,3
0,0,1,0,0,0,1,1,0,1,1,3691,0591074,3
0,0,1,0,0,0,1,1,0,1,0,3695,0591074,3
0,0,1,0,0,0,1,0,0,1,0,3703,0591074,3
0,0,1,0,0,0,1,0,0,1,0,3704,0591074,3
0,0,1,0,0,0,0,0,0,1,0,3707,0591074,3
0,0,1,0,0,0,1,0,0,1,0,3715,0591074,3
0,0,1,0,0,0,1,1,0,1,0,3715,0591074,3
0,0,1,0,0,0,1,1,0,1,0,3720,0591074,3
0,0,1,0,0,0,1,1,0,1,0,3721,0591074,3
0,0,1,0,0,0,1,0,0,1,0,3729,0591074,3
0,0,1,0,0,0,0,0,0,1,0,3731,0591074,3
0,0,1,0,0,0,0,0,0,1,0,3783,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3846,0591074,3
0,0,1,0,0,0,0,0,0,0,0,3963,0591074,3
0,0,1,0,0,0,0,0,0,0,1,4734,0591074,3
0,0,0,0,0,0,0,0,0,0,1,4740,0591074,3
0,0,0,0,0,0,0,0,0,0,0,4810,0591074,3
0,0,0,0,0,0,0,0,0,0,0,7847,0591074,3
1,0,0,0,0,0,0,0,0,0,0,0,0592241,1
1,0,0,0,0,0,0,0,0,0,0,0,0592241,1
1,0,0,0,0,0,0,0,0,0,1,26,0592241,1
1,0,0,0,0,0,1,0,0,0,1,61,0592241,1
1,0,0,0,0,0,0,0,0,0,1,73,0592241,1
1,0,0,0,0,0,0,0,0,0,1,77,0592241,1
1,0,0,0,0,0,1,0,0,0,1,92,0592241,1
1,0,0,0,0,0,0,0,0,0,1,100,0592241,1
1,0,0,0,0,0,0,0,0,1,1,130,0592241,1
0,1,0,0,0,0,0,0,0,1,1,146,0592241,1
0,1,0,0,0,0,0,0,0,1,1,146,0592241,1
0,1,0,0,0,0,0,0,0,1,0,163,0592241,1
0,1,0,0,0,0,0,0,0,1,1,166,0592241,1
0,1,0,0,0,0,1,0,0,1,1,171,0592241,1
0,1,0,0,0,0,0,0,0,1,1,181,0592241,1
0,1,0,0,0,0,1,0,0,1,1,196,0592241,1
0,1,0,0,0,0,0,0,0,1,1,204,0592241,1
0,1,0,0,0,0,1,0,0,1,1,209,0592241,1
0,1,0,0,0,0,1,0,0,1,1,228,0592241,1
0,1,0,0,0,0,0,0,0,1,1,229,0592241,1
0,1,0,0,0,0,1,0,0,1,1,230,0592241,1
0,1,0,0,0,0,1,0,0,1,1,230,0592241,1
0,1,0,0,0,0,1,0,0,1,1,232,0592241,1
0,1,0,0,0,0,1,0,0,1,0,233,0592241,1
0,1,0,0,0,0,1,0,0,1,1,234,0592241,1
0,1,0,0,0,0,1,0,0,1,0,235,0592241,1
0,1,0,0,0,0,1,0,0,1,1,236,0592241,1
0,1,0,0,0,0,1,0,0,1,0,237,0592241,1
0,1,0,0,0,0,1,0,0,1,1,238,0592241,1
0,1,0,0,0,0,0,0,0,1,1,239,0592241,1
0,1,0,0,0,0,0,0,0,1,0,239,0592241,1
0,1,0,0,0,0,1,0,0,1,0,246,0592241,1
0,1,0,0,0,0,0,0,0,1,0,263,0592241,1
0,1,0,0,0,0,1,0,0,1,0,279,0592241,1
0,1,0,0,0,0,1,0,0,1,1,279,0592241,1
0,1,0,0,0,0,1,0,0,1,0,280,0592241,1
0,1,0,0,0,0,1,0,0,1,1,281,0592241,1
0,1,0,0,0,0,1,0,0,1,1,283,0592241,1
0,1,0,0,0,0,1,0,0,1,0,284,0592241,1
0,1,0,0,0,0,1,0,0,1,1,285,0592241,1
0,1,0,0,0,0,1,0,0,0,1,286,0592241,1
0,1,0,0,0,0,1,0,0,0,0,286,0592241,1
0,1,0,0,0,0,1,0,0,0,1,287,0592241,1
0,1,0,0,0,0,1,0,0,0,0,288,0592241,1
0,1,0,0,0,0,0,0,0,0,0,289,0592241,1
0,1,0,0,0,0,0,0,0,0,0,291,0592241,1
0,1,0,0,0,0,0,0,0,0,0,321,0592241,1
0,1,0,0,0,0,1,0,0,0,0,326,0592241,1
0,1,0,0,0,0,0,0,0,0,0,341,0592241,1
0,1,0,0,0,0,1,0,0,0,0,345,0592241,1
0,0,0,0,0,0,1,0,0,0,0,351,0592241,1
1,0,0,0,0,0,1,0,0,0,0,351,0592241,1
1,0,0,0,0,1,1,0,0,0,0,353,0592241,1
1,0,0,0,0,0,1,0,0,0,0,367,0592241,1
1,0,0,0,0,0,0,0,0,0,0,381,0592241,1
1,0,0,0,0,0,0,0,0,1,0,385,0592241,1
1,0,0,0,0,0,0,0,0,1,0,386,0592241,1
1,0,0,0,0,0,0,0,0,1,0,401,0592241,1
1,0,0,0,0,0,0,0,0,1,1,407,0592241,1
1,0,0,0,0,0,1,0,0,1,1,416,0592241,1
1,0,0,0,0,0,0,0,0,1,1,424,0592241,1
0,0,0,0,0,0,0,0,0,1,1,451,0592241,1
0,0,0,0,0,0,0,0,0,1,1,471,0592241,1
0,0,0,0,0,0,0,0,0,1,1,486,0592241,1
0,0,0,0,0,0,1,0,0,1,1,509,0592241,1
0,0,0,0,0,0,0,0,0,1,1,523,0592241,1
0,0,0,0,0,0,1,0,0,1,1,524,0592241,1
0,0,0,0,0,0,0,0,0,1,1,534,0592241,1
0,0,0,0,0,0,1,0,0,1,1,546,0592241,1
0,0,0,0,0,0,1,0,0,1,1,552,0592241,1
0,0,0,0,0,0,1,0,0,1,1,554,0592241,1
0,0,0,0,0,0,0,0,0,1,1,556,0592241,1
0,0,0,0,0,0,1,0,0,1,1,563,0592241,1
0,0,0,0,0,0,1,0,0,1,0,565,0592241,1
0,0,0,0,0,0,1,0,0,0,0,571,0592241,1
0,0,0,0,0,0,0,0,0,0,0,579,0592241,1
0,0,0,0,0,0,0,0,0,0,1,589,0592241,1
0,0,0,0,0,0,0,0,0,0,0,590,0592241,1
0,0,0,0,0,0,1,0,0,0,0,613,0592241,1
0,0,0,0,0,0,1,0,0,0,0,619,0592241,1
0,0,0,0,0,0,0,0,0,0,0,623,0592241,1
0,0,0,0,0,0,1,0,0,0,0,626,0592241,1
0,0,0,0,0,0,1,0,0,0,0,630,0592241,1
0,0,0,0,0,0,1,0,0,0,1,633,0592241,1
0,0,0,0,0,0,0,0,0,0,1,636,0592241,1
0,0,0,0,0,0,1,0,0,0,1,646,0592241,1
0,0,0,0,0,0,1,0,0,0,1,661,0592241,1
0,0,0,0,0,0,0,0,0,0,1,662,0592241,1
0,0,0,0,0,0,0,0,0,0,0,667,0592241,1
0,0,0,0,0,0,1,0,0,0,0,671,0592241,1
0,0,0,0,0,0,0,0,0,0,0,689,0592241,1
0,0,0,0,0,0,1,0,0,0,0,690,0592241,1
0,0,0,0,0,0,0,0,0,0,0,705,0592241,1
0,0,0,0,0,0,1,0,0,0,0,715,0592241,1
0,0,0,0,0,0,0,0,0,0,0,727,0592241,1
0,0,0,0,0,0,0,0,0,0,1,734,0592241,1
0,0,0,0,0,0,0,0,0,0,1,736,0592241,1
0,0,0,0,0,0,1,0,0,0,1,737,0592241,1
0,0,0,0,0,0,1,0,0,0,1,738,0592241,1
0,0,0,0,0,0,1,0,0,0,0,739,0592241,1
0,0,0,0,0,0,1,0,0,0,1,740,0592241,1
0,0,0,0,0,0,1,0,0,0,0,741,0592241,1
0,0,0,0,0,0,1,0,0,0,0,744,0592241,1
0,0,0,0,0,0,0,0,0,0,0,751,0592241,1
0,0,0,0,0,0,0,0,0,0,1,754,0592241,1
0,0,0,0,0,0,0,0,0,0,1,769,0592241,1
0,0,0,0,0,0,0,0,0,0,0,771,0592241,1
0,0,0,0,0,0,0,0,0,0,1,771,0592241,1
0,0,0,0,0,0,1,0,0,0,1,772,0592241,1
0,0,0,0,0,0,1,0,0,0,1,773,0592241,1
0,0,0,0,0,0,1,0,0,0,0,774,0592241,1
0,0,0,0,0,0,1,0,0,0,0,776,0592241,1
0,0,0,0,0,0,1,0,0,0,0,776,0592241,1
0,0,0,0,0,0,1,0,0,0,1,781,0592241,1
0,0,0,0,0,0,0,0,0,0,1,783,0592241,1
0,0,0,0,0,0,0,0,0,0,0,785,0592241,1
0,0,0,0,0,0,1,0,0,0,0,793,0592241,1
0,0,0,0,0,0,0,0,0,0,0,809,0592241,1
0,0,0,0,0,0,1,0,0,0,0,822,0592241,1
0,0,0,0,0,0,0,0,0,0,0,832,0592241,1
0,0,0,0,0,0,1,0,0,0,0,835,0592241,1
0,0,0,0,0,0,1,0,0,0,0,836,0592241,1
0,0,0,0,0,0,0,0,0,0,0,847,0592241,1
0,0,0,0,0,0,1,0,0,0,0,870,0592241,1
0,0,0,0,0,0,0,0,0,0,0,880,0592241,1
0,0,0,0,0,0,1,0,0,0,0,882,0592241,1
0,0,0,0,0,0,0,0,0,0,0,896,0592241,1
0,0,0,0,0,0,0,0,0,0,1,896,0592241,1
0,0,0,0,0,0,1,0,0,0,1,897,0592241,1
0,0,0,0,0,0,1,0,0,0,1,898,0592241,1
0,0,0,0,0,0,1,0,0,0,1,900,0592241,1
0,0,0,0,0,0,1,0,0,0,0,901,0592241,1
0,0,0,0,0,0,1,0,0,0,0,903,0592241,1
0,0,0,0,0,0,0,0,0,0,0,911,0592241,1
0,0,0,0,0,0,0,0,0,0,1,913,0592241,1
0,0,0,0,0,0,0,0,0,0,0,914,0592241,1
0,0,0,0,0,0,0,0,0,0,1,915,0592241,1
0,0,0,0,0,0,1,0,0,0,1,916,0592241,1
0,0,0,0,0,0,1,0,0,0,1,917,0592241,1
0,0,0,0,0,0,1,0,0,0,0,918,0592241,1
0,0,0,0,0,0,1,0,0,0,1,919,0592241,1
0,0,0,0,0,0,1,0,0,0,0,920,0592241,1
0,0,0,0,0,0,1,0,0,0,0,927,0592241,1
0,0,0,0,0,0,0,0,0,0,0,930,0592241,1
0,0,0,0,0,0,1,0,0,0,0,933,0592241,1
0,0,0,0,0,0,0,0,0,0,0,957,0592241,1
0,0,0,0,0,0,1,0,0,0,0,958,0592241,1
0,0,0,0,0,0,1,0,0,0,0,961,0592241,1
0,0,0,0,0,0,0,0,0,0,0,968,0592241,1
0,0,0,0,0,0,0,0,0,0,0,1012,0592241,1
0,1,0,0,0,0,0,0,0,0,0,1437,0592241,1
0,1,0,0,0,0,0,0,0,0,1,1946,0592241,1
0,0,0,0,0,0,0,0,0,0,1,1954,0592241,1
0,0,0,0,0,0,0,0,0,0,0,1995,0592241,1
0,0,0,0,0,0,0,0,0,0,0,2735,0592241,1
0,0,0,0,0,0,0,0,0,0,0,0,0592241,2
0,0,0,0,0,0,0,0,0,0,1,25,0592241,2
0,0,0,0,0,0,1,0,0,0,1,35,0592241,2
0,0,0,0,0,0,0,0,0,0,1,48,0592241,2
0,0,0,0,0,0,1,0,0,0,1,50,0592241,2
0,0,0,0,0,0,0,0,0,0,1,62,0592241,2
0,0,0,0,0,0,1,0,0,0,1,79,0592241,2
0,0,0,0,0,0,0,0,0,0,1,91,0592241,2
0,0,0,0,0,0,1,0,0,0,1,96,0592241,2
0,0,0,0,0,0,0,0,0,0,1,111,0592241,2
0,0,0,0,0,0,1,0,0,0,1,115,0592241,2
0,0,0,0,0,0,0,0,0,0,1,132,0592241,2
0,0,0,0,0,0,0,0,0,0,1,133,0592241,2
0,0,0,0,0,0,0,0,0,0,1,135,0592241,2
0,0,0,0,0,0,0,0,0,0,1,137,0592241,2
0,0,0,0,0,0,1,0,0,0,1,138,0592241,2
0,0,0,0,0,0,1,0,0,0,0,138,0592241,2
0,0,0,0,0,0,1,0,0,0,1,139,0592241,2
0,0,0,0,0,0,1,0,0,0,0,140,0592241,2
0,0,0,0,0,0,1,0,0,0,1,141,0592241,2
0,0,0,0,0,0,1,0,0,0,0,142,0592241,2
0,0,0,0,0,0,0,0,0,0,0,150,0592241,2
0,0,0,0,0,0,1,0,0,0,0,157,0592241,2
0,0,0,0,0,0,0,0,0,0,0,170,0592241,2
0,0,0,0,0,0,0,0,0,0,0,174,0592241,2
0,0,0,0,0,0,1,0,0,0,0,199,0592241,2
0,0,0,0,0,0,0,0,0,0,0,213,0592241,2
0,0,0,0,0,0,0,0,0,0,1,220,0592241,2
0,0,0,0,0,0,0,0,0,0,0,221,0592241,2
0,0,0,0,0,0,1,0,0,0,0,222,0592241,2
0,0,0,0,0,0,1,0,0,0,1,222,0592241,2
0,0,0,0,0,0,1,0,0,0,1,224,0592241,2
0,0,0,0,0,0,1,0,0,0,0,225,0592241,2
0,0,0,0,0,0,0,0,0,0,0,236,0592241,2
0,0,0,0,0,0,0,0,0,0,0,242,0592241,2
0,0,0,0,0,0,1,0,0,0,0,250,0592241,2
0,0,0,0,0,0,0,0,0,0,0,263,0592241,2
0,0,0,0,0,0,0,0,0,0,1,294,0592241,2
0,0,0,0,0,0,0,0,0,0,0,295,0592241,2
0,0,0,0,0,0,0,0,0,0,1,296,0592241,2
0,0,0,0,0,0,1,0,0,0,1,298,0592241,2
0,0,0,0,0,0,1,0,0,0,1,298,0592241,2
0,0,0,0,0,0,1,0,0,0,0,299,0592241,2
0,0,0,0,0,0,1,0,0,0,0,300,0592241,2
0,0,0,0,0,0,1,0,0,0,1,300,0592241,2
0,0,0,0,0,0,1,0,0,0,0,301,0592241,2
0,0,0,0,0,0,1,0,0,0,1,302,0592241,2
0,0,0,0,0,0,1,0,0,0,0,303,0592241,2
0,0,0,0,0,0,0,0,0,0,0,307,0592241,2
0,0,0,0,0,0,1,0,0,0,0,309,0592241,2
0,0,0,0,0,0,0,0,0,0,0,321,0592241,2
0,0,0,0,0,0,1,0,0,0,0,325,0592241,2
0,0,0,0,0,0,0,0,0,0,0,342,0592241,2
0,0,0,0,0,0,1,0,0,0,0,355,0592241,2
0,0,0,0,0,0,0,0,0,0,0,365,0592241,2
0,0,0,0,0,0,0,0,0,0,0,365,0592241,2
0,0,0,0,0,0,1,0,0,0,0,391,0592241,2
0,0,0,0,0,0,0,0,0,0,0,400,0592241,2
0,0,0,0,0,0,1,0,0,0,0,402,0592241,2
0,0,0,0,0,0,0,0,0,0,0,412,0592241,2
0,0,0,0,0,0,1,0,0,0,0,413,0592241,2
0,0,0,0,0,0,0,0,0,0,0,431,0592241,2
0,0,0,0,0,0,0,0,0,0,1,452,0592241,2
0,0,0,0,0,0,0,0,0,0,0,453,0592241,2
0,0,0,0,0,0,0,0,0,0,1,454,0592241,2
0,0,0,0,0,0,0,0,0,0,1,456,0592241,2
0,0,0,0,0,0,0,0,0,0,0,457,0592241,2
0,0,0,0,0,0,1,0,0,0,0,458,0592241,2
0,0,0,0,0,0,1,0,0,0,1,458,0592241,2
0,0,0,0,0,0,1,0,0,0,0,459,0592241,2
0,0,0,0,0,0,1,0,0,0,1,460,0592241,2
0,0,0,0,0,0,1,0,0,0,0,461,0592241,2
0,0,0,0,0,0,1,0,0,0,1,462,0592241,2
0,0,0,0,0,0,1,0,0,0,0,463,0592241,2
0,0,0,0,0,0,1,0,0,0,1,464,0592241,2
0,0,0,0,0,0,1,0,0,0,0,465,0592241,2
0,0,0,0,0,0,1,0,0,0,1,466,0592241,2
0,0,0,0,0,0,1,0,0,0,0,467,0592241,2
0,0,0,0,0,0,0,0,0,0,0,468,0592241,2
0,0,0,0,0,0,1,0,0,0,0,485,0592241,2
0,0,0,0,0,0,0,0,0,0,0,494,0592241,2
0,0,0,0,0,0,1,0,0,0,0,495,0592241,2
0,0,0,0,0,0,0,0,0,0,0,508,0592241,2
0,0,0,0,0,0,0,0,0,0,1,513,0592241,2
0,0,0,0,0,0,0,0,0,0,0,514,0592241,2
0,0,0,0,0,0,0,0,0,0,1,515,0592241,2
0,0,0,0,0,0,1,0,0,0,1,516,0592241,2
0,0,0,0,0,0,1,0,0,0,1,517,0592241,2
0,0,0,0,0,0,1,0,0,0,0,518,0592241,2
0,0,0,0,0,0,1,0,0,0,1,519,0592241,2
0,0,0,0,0,0,1,0,0,0,0,520,0592241,2
0,0,0,0,0,0,0,0,0,0,0,530,0592241,2
0,0,0,0,0,0,0,0,0,0,1,532,0592241,2
0,0,0,0,0,0,1,0,0,0,1,533,0592241,2
0,0,0,0,0,0,1,0,0,0,0,533,0592241,2
0,0,0,0,0,0,1,0,0,0,1,534,0592241,2
0,0,0,0,0,0,1,0,0,0,1,536,0592241,2
0,0,0,0,0,0,1,0,0,0,0,537,0592241,2
0,0,0,0,0,0,1,0,0,0,0,546,0592241,2
0,0,0,0,0,0,0,0,0,0,0,547,0592241,2
0,0,0,0,0,0,0,0,0,0,1,552,0592241,2
0,0,0,0,0,0,0,0,0,0,0,553,0592241,2
0,0,0,0,0,0,0,0,0,0,1,554,0592241,2
0,0,0,0,0,0,1,0,0,0,1,555,0592241,2
0,0,0,0,0,0,1,0,0,0,1,556,0592241,2
0,0,0,0,0,0,1,0,0,0,0,557,0592241,2
0,0,0,0,0,0,1,0,0,0,0,559,0592241,2
0,0,0,0,0,0,1,0,0,0,0,561,0592241,2
0,0,0,0,0,0,0,0,0,0,0,564,0592241,2
0,0,0,0,0,0,0,0,0,0,0,569,0592241,2
0,0,0,0,0,1,0,0,0,0,0,571,0592241,2
0,0,0,0,0,0,1,0,0,0,0,573,0592241,2
0,0,0,0,0,0,1,0,0,0,0,603,0592241,2
0,0,0,0,0,0,0,0,0,0,0,604,0592241,2
0,0,0,0,0,0,1,0,0,0,0,638,0592241,2
0,0,0,0,0,0,0,0,0,0,0,650,0592241,2
0,0,0,0,0,0,1,0,0,0,0,657,0592241,2
0,0,0,0,0,0,0,0,0,0,0,667,0592241,2
0,0,0,0,0,0,1,0,0,0,0,680,0592241,2
0,0,0,0,0,0,0,0,0,0,0,689,0592241,2
1,0,0,0,0,0,0,0,0,0,0,707,0592241,2
1,0,0,0,0,0,0,0,0,0,1,1265,0592241,2
0,0,0,0,0,0,0,0,0,0,1,1396,0592241,2
0,0,0,0,0,0,0,0,0,0,0,1398,0592241,2
0,0,0,0,0,0,0,0,0,0,0,1915,0592241,2
0,0,0,0,0,0,0,0,0,0,0,0,0592241,3
0,0,0,0,0,0,0,0,0,0,1,23,0592241,3
0,0,0,0,0,0,1,0,0,0,1,63,0592241,3
0,0,0,0,0,0,0,0,0,0,1,73,0592241,3
0,0,0,0,0,0,1,0,0,0,1,77,0592241,3
0,0,0,0,0,0,0,0,0,0,1,93,0592241,3
0,0,0,0,0,0,1,0,0,0,1,97,0592241,3
0,0,0,0,0,0,0,0,0,0,1,112,0592241,3
0,0,0,0,0,0,1,0,0,0,1,115,0592241,3
0,0,0,0,0,0,0,0,0,0,1,134,0592241,3
0,0,0,0,0,0,0,0,0,0,1,136,0592241,3
0,0,0,0,0,0,1,0,0,0,1,137,0592241,3
0,0,0,0,0,0,1,0,0,0,1,138,0592241,3
0,0,0,0,0,0,1,0,0,0,1,140,0592241,3
0,0,0,0,0,0,1,0,0,0,0,141,0592241,3
0,0,0,0,0,0,0,0,0,0,0,149,0592241,3
0,0,0,0,0,0,1,0,0,0,0,150,0592241,3
0,0,0,0,0,0,0,0,0,0,0,163,0592241,3
0,0,0,0,0,0,1,0,0,0,0,165,0592241,3
0,0,0,0,0,0,1,0,0,0,0,175,0592241,3
0,0,0,0,0,0,1,0,0,0,1,175,0592241,3
0,0,0,0,0,0,1,0,0,0,0,176,0592241,3
0,0,0,0,0,0,1,0,0,0,1,177,0592241,3
0,0,0,0,0,0,1,0,0,0,1,179,0592241,3
0,0,0,0,0,0,1,0,0,0,0,180,0592241,3
0,0,0,0,0,0,0,0,0,0,0,181,0592241,3
0,0,0,0,0,0,0,0,0,0,1,181,0592241,3
0,0,0,0,0,0,0,0,0,0,0,182,0592241,3
0,0,0,0,0,0,1,0,0,0,0,183,0592241,3
0,0,0,0,0,0,1,0,0,0,1,183,0592241,3
0,0,0,0,0,0,1,0,0,0,0,184,0592241,3
0,0,0,0,0,0,1,0,0,0,1,185,0592241,3
0,0,0,0,0,0,1,0,0,0,0,186,0592241,3
0,0,0,0,0,0,1,0,0,0,1,187,0592241,3
0,0,0,0,0,0,1,0,0,0,0,188,0592241,3
0,0,0,0,0,0,0,0,0,0,0,195,0592241,3
0,0,0,0,0,0,0,0,0,0,1,196,0592241,3
0,0,0,0,0,0,0,0,0,0,0,197,0592241,3
0,0,0,0,0,0,0,0,0,0,1,198,0592241,3
0,0,0,0,0,0,0,0,0,0,1,200,0592241,3
0,0,0,0,0,0,0,0,0,0,0,201,0592241,3
0,0,0,0,0,0,1,0,0,0,0,202,0592241,3
0,0,0,0,0,0,1,0,0,0,1,202,0592241,3
0,0,0,0,0,0,1,0,0,0,0,203,0592241,3
0,0,0,0,0,0,1,0,0,0,1,204,0592241,3
0,0,0,0,0,0,1,0,0,0,0,205,0592241,3
0,0,0,0,0,0,1,0,0,0,0,206,0592241,3
0,0,0,0,0,0,1,0,0,0,0,211,0592241,3
0,0,0,0,0,0,0,0,0,0,0,213,0592241,3
0,0,0,0,0,0,1,0,0,0,0,230,0592241,3
0,0,0,0,0,0,0,0,0,0,0,245,0592241,3
0,0,0,0,0,0,1,0,0,0,0,248,0592241,3
0,0,0,0,0,0,1,0,0,0,1,248,0592241,3
0,0,0,0,0,0,1,0,0,0,0,249,0592241,3
0,0,0,0,0,0,1,0,0,0,0,250,0592241,3
0,0,0,0,0,0,1,0,0,0,1,250,0592241,3
0,0,0,0,0,0,0,0,0,0,1,261,0592241,3
0,0,0,0,0,0,0,0,0,0,1,263,0592241,3
0,0,0,0,0,0,1,0,0,0,1,264,0592241,3
0,0,0,0,0,0,1,0,0,0,0,264,0592241,3
0,0,0,0,0,0,1,0,0,0,1,265,0592241,3
0,0,0,0,0,0,1,0,0,0,1,267,0592241,3
0,0,0,0,0,0,1,0,0,0,0,268,0592241,3
0,0,0,0,0,0,1,0,0,0,1,269,0592241,3
0,0,0,0,0,0,1,0,0,0,0,270,0592241,3
0,0,0,0,0,0,0,0,0,0,0,276,0592241,3
0,0,0,0,0,0,1,0,0,0,0,277,0592241,3
0,0,0,0,0,0,1,0,0,0,0,277,0592241,3
0,0,0,0,0,0,1,0,0,0,1,278,0592241,3
0,0,0,0,0,0,1,0,0,0,0,279,0592241,3
0,0,0,0,0,0,1,0,0,0,1,280,0592241,3
0,0,0,0,0,0,1,0,0,0,0,288,0592241,3
0,0,0,0,0,0,0,0,0,0,0,290,0592241,3
0,0,0,0,0,0,0,0,0,0,0,293,0592241,3
0,0,0,0,0,0,0,0,0,0,1,306,0592241,3
0,0,0,0,0,0,0,0,0,0,0,307,0592241,3
0,0,0,0,0,0,1,0,0,0,0,308,0592241,3
0,0,0,0,0,0,1,0,0,0,1,308,0592241,3
0,0,0,0,0,0,1,0,0,0,1,310,0592241,3
0,0,0,0,0,0,1,0,0,0,0,311,0592241,3
0,0,0,0,0,0,0,0,0,0,0,318,0592241,3
0,0,0,0,0,0,0,0,0,0,0,332,0592241,3
0,0,0,0,0,0,0,0,0,0,0,333,0592241,3
0,0,0,0,0,0,1,0,0,0,0,334,0592241,3
0,0,0,0,0,0,1,0,0,1,0,340,0592241,3
0,0,0,0,0,0,0,0,0,1,0,349,0592241,3
0,0,0,0,0,0,1,0,0,1,0,352,0592241,3
0,0,0,0,0,0,0,0,0,1,0,368,0592241,3
0,0,0,0,0,0,0,0,0,1,0,370,0592241,3
0,0,0,0,0,0,1,0,0,1,0,371,0592241,3
0,0,0,0,0,0,0,0,0,1,0,383,0592241,3
0,0,0,0,0,0,1,0,0,1,0,388,0592241,3
0,0,0,0,0,0,0,0,0,1,0,400,0592241,3
0,0,0,0,0,0,1,0,0,1,0,404,0592241,3
0,0,0,0,0,0,1,0,0,0,0,409,0592241,3
0,0,0,0,0,0,1,0,0,0,1,414,0592241,3
0,0,0,0,0,0,0,0,0,0,1,416,0592241,3
0,0,0,0,0,0,0,0,0,0,1,422,0592241,3
0,0,0,0,0,0,0,0,0,0,1,424,0592241,3
0,0,0,0,0,0,1,0,0,0,1,427,0592241,3
0,0,0,0,0,0,1,0,0,1,1,427,0592241,3
0,0,0,0,0,0,1,0,0,1,0,427,0592241,3
0,0,0,0,0,0,1,0,0,1,0,431,0592241,3
0,0,0,0,0,0,0,0,0,1,0,440,0592241,3
0,0,0,0,0,0,0,0,0,1,1,440,0592241,3
0,0,0,0,0,0,1,0,0,1,1,445,0592241,3
0,0,0,0,0,0,1,0,0,1,1,446,0592241,3
0,0,0,0,0,0,1,0,0,1,1,448,0592241,3
0,0,0,0,0,0,1,0,0,1,0,453,0592241,3
0,0,0,0,0,0,0,0,0,1,0,458,0592241,3
0,0,0,0,0,0,1,0,0,1,0,461,0592241,3
0,0,0,0,0,0,1,0,0,1,0,461,0592241,3
0,0,0,0,0,0,1,0,0,1,1,461,0592241,3
0,0,0,0,0,0,1,0,0,1,0,462,0592241,3
0,0,0,0,0,0,1,0,0,1,1,463,0592241,3
0,0,0,0,0,0,0,0,0,1,1,474,0592241,3
0,0,0,0,0,0,0,0,0,1,0,475,0592241,3
0,0,0,0,0,0,0,0,0,1,1,476,0592241,3
0,0,0,0,0,0,0,0,0,1,0,477,0592241,3
0,0,0,0,0,0,1,0,0,1,0,478,0592241,3
0,0,0,0,0,0,1,0,0,1,1,478,0592241,3
0,0,0,0,0,0,1,0,0,1,1,480,0592241,3
